LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_PAYMENT_NEXT_MONTH,util_max,payment_profile,bust_out_score,alert_type_1,alert_score_1,rule_1_triggered,alert_type_2,alert_score_2,rule_2_triggered,alert_type_3,alert_score_3,rule_3_triggered,total_alerts
140000,1,1,2,37,1,0.4611071429,Always Duly,0,,,0,,,0,,,0,0
20000,1,2,1,24,1,0.65965,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,2,30,1,1.21524,Volatile,1,,,0,,,0,,,0,0
30000,2,3,2,53,0,0.8375333333,Volatile,0,,,0,,,0,,,0,0
210000,2,2,2,26,0,0.9206904762,Always Duly,1,,,0,,,0,,,0,0
50000,1,2,2,36,1,0.73176,Always Dela,1,,,0,,,0,,,0,0
200000,1,1,2,30,0,0.07588,Volatile,2,,,0,,,0,,,0,0
120000,2,3,1,50,0,1.005425,Always Duly,1,,,0,,,0,,,0,0
200000,2,1,2,29,1,0.04486,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,35,0,0.0103666667,Always Duly,2,,,0,,,0,,,0,0
440000,2,2,1,47,1,0.0050454545,Deteriorati,1,,,0,,,0,,,0,0
150000,2,2,2,22,0,0.2155333333,Always Duly,0,,,0,,,0,,,0,0
130000,1,1,1,70,1,0,Deteriorati,1,,,0,,,0,,,0,0
50000,2,2,1,26,0,0.54418,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,28,1,0.1242055556,Volatile,3,,,0,,,0,,,0,0
80000,2,2,2,24,0,0.983625,Always Duly,1,,,0,,,0,,,0,0
170000,2,1,2,29,0,0.0601882353,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,25,0,0.1255733333,Always Duly,2,,,0,,,0,,,0,0
240000,1,2,2,35,0,0.7557458333,Always Duly,0,,,0,,,0,,,0,0
140000,1,2,2,24,1,1.0327642857,Volatile,1,,,0,,,0,,,0,0
50000,1,3,0,50,0,0.3397,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,1,36,0,0.6705,Always Duly,2,,,0,,,0,,,0,0
240000,2,1,1,38,0,0.1849333333,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,45,0,1.0412333333,Always Duly,1,,,0,,,0,,,0,0
50000,2,2,2,29,1,0.1424,Volatile,1,,,0,,,0,,,0,0
20000,2,2,1,37,1,1.0179,Volatile,1,,,0,,,0,,,0,0
20000,2,2,1,50,1,1.1429,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
310000,2,2,1,48,0,0,Always Duly,0,,,0,,,0,,,0,0
200000,1,2,2,39,0,0.21092,Volatile,0,,,0,,,0,,,0,0
330000,1,3,2,48,0,0.0361878788,Deteriorati,1,,,0,,,0,,,0,0
100000,2,3,1,53,0,1.00098,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,2,35,0,0.67014,Always Duly,0,,,0,,,0,,,0,0
120000,1,2,2,30,0,0.6451083333,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,1,42,0,0.51545,Volatile,0,,,0,,,0,,,0,0
170000,1,1,1,62,0,0.0763529412,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,0,27,0,0.99858,Deteriorati,2,,,0,,,0,Sleeper Alert,0.99858,1,1
30000,2,2,2,23,0,0.026,Always Duly,0,,,0,,,0,,,0,0
150000,1,1,2,29,0,0.9916533333,Always Duly,1,,,0,,,0,,,0,0
320000,2,2,2,33,0,0.050009375,Always Duly,2,,,0,,,0,,,0,0
50000,2,2,1,58,0,0.71316,Always Dela,1,,,0,,,0,,,0,0
20000,2,1,2,26,0,0.98345,Always Duly,1,,,0,,,0,,,0,0
20000,1,2,2,25,1,1.0007,Volatile,3,Bust-Out Alert,3,1,,,0,,,0,1
50000,1,2,1,34,0,0.90796,Always Duly,1,,,0,,,0,,,0,0
160000,1,3,1,46,0,0.01045,Always Duly,2,,,0,,,0,,,0,0
20000,2,2,2,34,0,1.0165,Always Duly,1,,,0,,,0,,,0,0
130000,1,2,1,27,1,0.4086076923,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,2,24,0,0.06958,Deteriorati,1,,,0,,,0,,,0,0
20000,2,2,2,23,0,0.94565,Always Duly,1,,,0,,,0,,,0,0
20000,1,3,1,45,1,0.69255,Volatile,0,,,0,,,0,,,0,0
70000,2,3,1,56,0,0.2425142857,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,2,26,0,0.40048,Always Duly,0,,,0,,,0,,,0,0
200000,1,2,1,40,0,0.31591,Always Duly,0,,,0,,,0,,,0,0
320000,2,2,2,30,0,0.04878125,Always Duly,0,,,0,,,0,,,0,0
50000,1,3,2,34,0,0.0156,Volatile,0,,,0,,,0,,,0,0
70000,1,2,2,25,0,0.3801714286,Always Duly,0,,,0,,,0,,,0,0
200000,2,3,2,33,0,0.00623,Always Duly,0,,,0,,,0,,,0,0
250000,2,2,1,29,0,0.001032,Always Duly,0,,,0,,,0,,,0,0
70000,2,1,2,25,1,0.9960428571,Always Duly,1,,,0,,,0,,,0,0
90000,2,2,1,36,1,0.0151111111,Always Duly,0,,,0,,,0,,,0,0
400000,1,1,2,32,0,0.054825,Volatile,0,,,0,,,0,,,0,0
130000,2,1,2,33,0,0.1246307692,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,1,40,0,0.5050909091,Volatile,0,,,0,,,0,,,0,0
150000,1,1,2,38,0,0.98694,Volatile,2,,,0,Structuring Alert,4,1,,,0,1
330000,2,1,2,28,0,0.0537030303,Always Duly,0,,,0,,,0,,,0,0
30000,2,3,2,21,0,1.0409666667,Deteriorati,2,,,0,,,0,,,0,0
360000,2,1,2,32,0,0.2468472222,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,1,54,0,0.98838,Always Duly,1,,,0,,,0,,,0,0
60000,2,2,2,24,1,0.5174166667,Always Dela,1,,,0,,,0,,,0,0
200000,2,2,2,27,0,0.00132,Always Duly,0,,,0,,,0,,,0,0
180000,2,1,2,43,0,0.0518333333,Always Duly,0,,,0,,,0,,,0,0
50000,1,3,2,52,0,1.97646,Always Duly,1,,,0,,,0,,,0,0
80000,2,3,1,38,0,0.004125,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,23,1,0.6987,Always Dela,1,,,0,,,0,,,0,0
270000,2,3,1,30,0,0.0145703704,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,2,23,1,0.00694,Always Duly,0,,,0,,,0,,,0,0
170000,2,2,2,38,0,0.8885294118,Always Duly,0,,,0,,,0,,,0,0
30000,1,1,1,30,0,0.6556333333,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,2,38,0,0.5027173913,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,34,0,0.050335,Always Duly,0,,,0,,,0,,,0,0
130000,1,1,2,36,1,0.9867076923,Always Duly,1,,,0,,,0,,,0,0
30000,1,2,1,62,0,0.3729333333,Always Duly,2,,,0,,,0,,,0,0
140000,2,2,1,26,0,0.2967642857,Always Duly,0,,,0,,,0,,,0,0
490000,1,1,1,43,0,0.1661510204,Always Duly,2,,,0,,,0,,,0,0
160000,1,2,2,30,0,0.0365625,Always Duly,2,,,0,,,0,,,0,0
180000,1,2,1,42,1,0.1785777778,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,32,0,0.9374692308,Always Duly,1,,,0,,,0,,,0,0
80000,2,2,2,27,1,0.92105,Always Duly,1,,,0,,,0,,,0,0
360000,2,1,2,29,1,0.1023388889,Always Duly,0,,,0,,,0,,,0,0
20000,2,1,2,25,0,0.1325,Always Duly,0,,,0,,,0,,,0,0
20000,1,1,2,28,0,1.0325,Always Duly,1,,,0,,,0,,,0,0
80000,2,3,1,28,0,0.9487875,Always Duly,3,,,0,,,0,,,0,0
500000,1,1,2,32,0,0.055592,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,1,55,0,0.9689125,Always Duly,1,,,0,,,0,,,0,0
20000,2,1,2,22,0,0.8353,Always Duly,0,,,0,,,0,,,0,0
330000,2,1,1,36,0,0.0015727273,Always Duly,2,,,0,,,0,,,0,0
80000,2,1,2,26,1,0.542525,Volatile,0,,,0,,,0,,,0,0
220000,1,2,1,40,0,0.9475636364,Deteriorati,2,,,0,,,0,,,0,0
230000,2,2,2,28,0,0.9234913043,Volatile,1,,,0,,,0,,,0,0
90000,2,2,2,25,0,0.9077111111,Always Duly,1,,,0,,,0,,,0,0
300000,1,3,1,61,1,0.9158333333,Volatile,1,,,0,Structuring Alert,4,1,,,0,1
30000,2,2,1,45,1,1.0374666667,Always Duly,1,,,0,,,0,,,0,0
80000,2,2,1,40,1,1.0339125,Deteriorati,2,,,0,,,0,,,0,0
60000,1,1,2,27,0,0.2221833333,Always Duly,0,,,0,,,0,,,0,0
360000,1,5,1,31,0,0.7792638889,Always Duly,0,,,0,,,0,,,0,0
360000,1,1,2,27,0,0.0070555556,Volatile,2,,,0,,,0,,,0,0
30000,2,2,2,23,0,0.4302333333,Volatile,0,,,0,,,0,,,0,0
190000,1,3,1,50,0,0.6377842105,Volatile,0,,,0,,,0,,,0,0
130000,2,2,1,45,0,0.9992384615,Volatile,1,,,0,,,0,,,0,0
110000,2,1,2,34,0,1.0089818182,Always Duly,1,,,0,,,0,,,0,0
350000,2,2,1,46,0,0.0722857143,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,52,0,0.83198,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,3,38,0,0.0910461538,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,2,29,1,1.07492,Volatile,1,,,0,,,0,,,0,0
50000,1,2,2,25,0,0.54412,Always Duly,0,,,0,,,0,,,0,0
380000,2,2,2,31,0,0.5287684211,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,2,30,0,0.6240038462,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,28,0,-0.001257143,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,2,36,0,0.0390074074,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,33,0,1.0062666667,Always Duly,1,,,0,,,0,,,0,0
240000,1,1,2,35,0,0.0009166667,Deteriorati,1,,,0,,,0,,,0,0
70000,1,3,2,32,1,0.9388714286,Always Duly,1,,,0,,,0,,,0,0
120000,1,1,1,50,1,0.3599333333,Volatile,1,,,0,,,0,,,0,0
160000,2,2,2,42,1,0.9539375,Deteriorati,4,,,0,,,0,,,0,0
170000,1,3,2,36,1,0.1697411765,Always Duly,0,,,0,,,0,,,0,0
380000,2,1,2,31,0,0.8745763158,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,26,0,0.472675,Volatile,1,,,0,,,0,,,0,0
30000,1,2,2,39,0,0.9808333333,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
260000,2,1,1,40,0,0.0153269231,Always Duly,2,,,0,,,0,,,0,0
70000,1,2,2,41,1,0.6334571429,Always Dela,2,,,0,,,0,,,0,0
240000,1,2,1,39,0,0.0466833333,Always Duly,0,,,0,,,0,,,0,0
170000,2,2,1,43,0,0.1217588235,Always Duly,2,,,0,,,0,,,0,0
30000,1,2,1,36,0,0.9399,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
90000,1,3,2,32,0,0.9686888889,Always Duly,1,,,0,,,0,,,0,0
250000,1,2,2,25,0,0.147292,Deteriorati,1,,,0,,,0,,,0,0
270000,2,2,2,25,0,0.0980962963,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,2,24,1,0.0337538462,Always Duly,0,,,0,,,0,,,0,0
360000,1,1,1,43,0,0.0993472222,Volatile,2,,,0,,,0,,,0,0
490000,1,1,1,35,0,0.0477469388,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,1,31,0,0.7323909091,Always Duly,0,,,0,,,0,,,0,0
100000,1,2,2,27,0,0.3576,Always Duly,0,,,0,,,0,,,0,0
200000,1,3,1,28,0,0.043135,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,24,0,1.02986,Always Duly,1,,,0,,,0,,,0,0
220000,1,2,2,30,0,0.0113681818,Always Duly,0,,,0,,,0,,,0,0
360000,1,3,2,41,0,0.2754027778,Volatile,1,,,0,,,0,,,0,0
20000,2,2,1,51,0,0.52,Always Duly,0,,,0,,,0,,,0,0
70000,2,2,1,44,0,1.1409571429,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,2,29,0,0.7021666667,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,32,0,0.97868,Volatile,3,,,0,,,0,,,0,0
140000,2,1,2,28,0,0.1321714286,Always Duly,0,,,0,,,0,,,0,0
220000,1,2,1,47,0,0.0378409091,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,2,50,0,0.05972,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,2,33,0,1.8786333333,Always Duly,1,,,0,,,0,,,0,0
300000,2,2,1,32,0,0.56793,Always Duly,0,,,0,,,0,,,0,0
420000,1,1,1,36,0,0.0144238095,Volatile,2,,,0,,,0,,,0,0
80000,2,2,2,30,0,0.5258875,Volatile,0,,,0,,,0,,,0,0
100000,2,3,2,46,0,0.16544,Volatile,1,,,0,,,0,,,0,0
120000,2,2,2,25,1,0,Deteriorati,1,,,0,,,0,,,0,0
230000,2,1,2,38,0,0.1543956522,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,1,28,0,0.01408,Always Duly,2,,,0,,,0,,,0,0
200000,1,1,2,29,0,0.005835,Always Duly,0,,,0,,,0,,,0,0
230000,1,3,1,30,0,0.4569782609,Always Duly,2,,,0,,,0,,,0,0
200000,1,2,2,27,0,0.658955,Always Duly,2,,,0,,,0,,,0,0
50000,1,3,1,65,1,0.27044,Always Dela,1,,,0,,,0,,,0,0
220000,1,1,1,36,0,0.0762863636,Always Duly,2,,,0,,,0,,,0,0
90000,1,3,2,27,1,1.0210888889,Deteriorati,2,,,0,,,0,,,0,0
500000,1,2,2,35,0,0.55123,Always Duly,0,,,0,,,0,,,0,0
130000,2,1,2,29,0,0.0164538462,Always Duly,0,,,0,,,0,,,0,0
210000,1,2,1,37,0,0.4063190476,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,30,0,0.037385,Always Duly,0,,,0,,,0,,,0,0
20000,1,1,2,24,1,0.36175,Always Dela,1,,,0,,,0,,,0,0
410000,2,1,1,38,1,0.4493682927,Deteriorati,1,,,0,,,0,,,0,0
290000,2,1,1,35,0,0,Deteriorati,1,,,0,,,0,,,0,0
270000,2,2,2,26,0,0.3118074074,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,27,1,0.3080555556,Always Duly,0,,,0,,,0,,,0,0
30000,2,1,2,27,0,0.9667333333,Always Duly,1,,,0,,,0,,,0,0
360000,2,1,2,28,0,0.0731916667,Always Duly,2,,,0,,,0,,,0,0
240000,1,1,1,30,0,1.0146208333,Always Duly,1,,,0,,,0,,,0,0
180000,2,2,2,23,0,1.0035333333,Always Duly,1,,,0,,,0,,,0,0
50000,2,2,1,24,0,0.018,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,47,1,1.0225,Always Duly,1,,,0,,,0,,,0,0
100000,1,2,2,30,0,0.83312,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,39,0,1.01188,Always Duly,1,,,0,,,0,,,0,0
360000,1,1,1,48,0,0.46645,Always Duly,0,,,0,,,0,,,0,0
550000,2,5,2,52,0,0.50432,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,39,1,0.59435,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
500000,2,1,1,34,1,0.007,Volatile,0,,,0,Structuring Alert,5,1,,,0,1
130000,1,1,2,27,0,0.0150769231,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,2,39,0,0.9569333333,Always Duly,1,,,0,,,0,,,0,0
160000,2,1,2,40,0,0,Deteriorati,1,,,0,,,0,,,0,0
420000,2,2,1,40,1,0.0101666667,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,22,0,0.97808,Always Dela,2,,,0,,,0,,,0,0
30000,2,1,2,36,1,0.9261,Volatile,2,,,0,,,0,,,0,0
50000,2,2,2,32,0,0.81514,Volatile,0,,,0,,,0,,,0,0
160000,2,1,1,39,1,0.00485,Volatile,1,,,0,Structuring Alert,5,1,,,0,1
120000,2,2,2,26,0,0.1163166667,Always Dela,2,,,0,Structuring Alert,4,1,,,0,1
50000,2,1,2,28,0,0.97352,Always Duly,1,,,0,,,0,,,0,0
130000,1,2,2,42,0,1.0261538462,Always Duly,1,,,0,,,0,,,0,0
150000,1,1,2,42,1,0.9831666667,Deteriorati,2,,,0,,,0,,,0,0
450000,1,1,1,48,1,0.0122533333,Volatile,2,,,0,,,0,,,0,0
150000,1,1,1,29,0,0.6052466667,Always Duly,2,,,0,,,0,,,0,0
90000,2,2,2,53,0,0.3338333333,Always Duly,0,,,0,,,0,,,0,0
130000,1,1,2,28,0,0.7230076923,Always Duly,0,,,0,,,0,,,0,0
130000,1,2,2,30,0,1.0170846154,Volatile,1,,,0,,,0,,,0,0
390000,2,2,1,41,0,0.5064974359,Always Duly,0,,,0,,,0,,,0,0
200000,1,2,2,29,1,0.0125,Always Dela,2,,,0,Structuring Alert,6,1,,,0,1
300000,2,2,1,50,0,0.07812,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,1,42,0,0.1676928571,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,35,0,0.01757,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,2,30,0,0.9594,Always Duly,1,,,0,,,0,,,0,0
30000,1,3,2,24,0,1.0469,Deteriorati,2,,,0,,,0,Sleeper Alert,0.949,1,1
160000,2,1,2,37,0,0.9885,Always Duly,1,,,0,,,0,,,0,0
210000,2,2,2,37,0,0.276447619,Always Duly,0,,,0,,,0,,,0,0
310000,2,2,2,51,0,0.0007580645,Always Duly,0,,,0,,,0,,,0,0
400000,2,2,1,33,0,0.049955,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,35,1,1.01592,Deteriorati,2,,,0,,,0,,,0,0
80000,1,2,1,33,0,0.7155625,Always Duly,2,,,0,,,0,,,0,0
340000,2,1,2,33,0,0.0229294118,Always Duly,0,,,0,,,0,,,0,0
140000,1,1,2,27,0,0.9887857143,Always Duly,1,,,0,,,0,,,0,0
380000,1,1,1,39,1,0.3787210526,Deteriorati,1,,,0,,,0,,,0,0
50000,2,2,1,34,1,1.04674,Volatile,2,,,0,,,0,,,0,0
10000,1,2,2,35,0,1.0042,Always Duly,1,,,0,,,0,,,0,0
30000,2,2,2,28,0,0.1896,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,1,50,1,0,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,47,0,0.0052133333,Volatile,0,,,0,,,0,,,0,0
50000,1,1,2,23,0,0.38926,Volatile,0,,,0,,,0,,,0,0
120000,1,2,3,42,0,0.0671416667,Always Duly,0,,,0,,,0,,,0,0
250000,2,1,2,35,0,0.002644,Always Duly,0,,,0,,,0,,,0,0
20000,1,1,2,24,1,0.86365,Always Duly,0,,,0,,,0,,,0,0
30000,2,1,1,30,1,0.6428333333,Volatile,0,,,0,,,0,,,0,0
260000,1,1,2,27,0,0.6104269231,Always Duly,0,,,0,,,0,,,0,0
250000,2,1,2,30,0,0.149316,Always Duly,0,,,0,,,0,,,0,0
260000,2,2,1,41,0,0.0136269231,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,35,0,0.8908333333,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,2,33,0,0.150875,Always Duly,0,,,0,,,0,,,0,0
80000,1,2,2,30,0,1.026875,Always Duly,1,,,0,,,0,,,0,0
500000,2,1,2,38,0,0.130874,Deteriorati,1,,,0,,,0,,,0,0
110000,2,2,2,29,0,0.1915272727,Always Dela,1,,,0,Structuring Alert,4,1,,,0,1
100000,1,1,2,28,0,0.99895,Always Duly,1,,,0,,,0,,,0,0
360000,2,1,1,35,0,0.570025,Always Duly,0,,,0,,,0,,,0,0
330000,1,2,1,65,0,0.0075757576,Always Duly,0,,,0,,,0,,,0,0
70000,2,3,1,32,0,0.2066142857,Volatile,0,,,0,,,0,,,0,0
140000,1,1,2,29,1,0.0164571429,Volatile,0,,,0,,,0,,,0,0
200000,1,1,2,31,0,0.83936,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,1,49,1,0.9517,Deteriorati,2,,,0,,,0,,,0,0
290000,1,1,1,56,0,1.4334482759,Always Duly,1,,,0,,,0,,,0,0
30000,1,2,1,57,0,0.9734666667,Always Duly,1,,,0,,,0,,,0,0
180000,2,1,2,31,0,0.1394777778,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,1,38,0,0.5837333333,Volatile,1,,,0,,,0,,,0,0
180000,2,1,1,47,0,0.9702666667,Always Duly,3,,,0,,,0,,,0,0
240000,1,1,1,39,0,0.0112,Always Duly,0,,,0,,,0,,,0,0
130000,2,5,1,27,0,1.0291692308,Always Duly,1,,,0,,,0,,,0,0
230000,1,1,1,32,1,0.0006521739,Volatile,1,,,0,,,0,,,0,0
500000,1,1,2,43,1,1.0253,Always Duly,1,,,0,,,0,,,0,0
360000,1,2,2,33,0,0.5492944444,Deteriorati,1,,,0,,,0,,,0,0
50000,1,2,2,23,1,1.04312,Deteriorati,2,,,0,,,0,,,0,0
200000,1,1,2,31,1,0.12774,Always Duly,0,,,0,,,0,,,0,0
230000,1,3,1,45,0,0.905326087,Always Duly,1,,,0,,,0,,,0,0
70000,2,2,1,32,1,0.5943,Always Dela,2,,,0,,,0,,,0,0
50000,1,2,2,29,1,0.87924,Always Dela,1,,,0,,,0,,,0,0
500000,1,1,1,46,0,0.052324,Always Duly,2,,,0,,,0,,,0,0
140000,1,2,1,28,1,0.7884571429,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,23,0,0.1804,Always Duly,0,,,0,,,0,,,0,0
130000,1,2,2,32,1,0.8608307692,Volatile,0,,,0,,,0,,,0,0
160000,2,3,1,48,0,0.99013125,Volatile,1,,,0,,,0,,,0,0
50000,2,3,2,58,0,0.19174,Volatile,1,,,0,,,0,,,0,0
20000,1,3,1,41,1,0.72305,Volatile,0,,,0,,,0,,,0,0
360000,2,2,1,42,0,0.4060944444,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,1,51,1,0.49120625,Volatile,0,,,0,,,0,,,0,0
250000,2,1,1,37,0,0.032272,Volatile,0,,,0,,,0,,,0,0
130000,2,2,2,25,1,0.4241384615,Always Duly,0,,,0,,,0,,,0,0
190000,1,1,2,36,1,0.8927631579,Always Dela,1,,,0,Structuring Alert,5,1,,,0,1
180000,2,2,2,25,0,0.0165777778,Always Duly,2,,,0,,,0,,,0,0
80000,1,2,2,43,0,1.002975,Always Duly,1,,,0,,,0,,,0,0
240000,1,1,2,40,0,0.1558541667,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,35,0,0.99886,Always Duly,1,,,0,,,0,,,0,0
160000,2,2,2,50,0,0.01961875,Volatile,2,,,0,Structuring Alert,4,1,,,0,1
90000,2,2,1,49,0,0.0058666667,Always Duly,0,,,0,,,0,,,0,0
310000,2,2,1,37,0,0.5341548387,Always Duly,0,,,0,,,0,,,0,0
60000,1,1,2,27,0,0.75695,Volatile,0,,,0,,,0,,,0,0
240000,1,1,2,29,0,0.4520541667,Always Duly,2,,,0,,,0,,,0,0
50000,2,2,2,24,0,1.0179,Volatile,1,,,0,,,0,,,0,0
150000,2,1,1,34,0,0.4060733333,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,1,44,0,0.8393,Always Dela,1,,,0,,,0,,,0,0
20000,2,1,2,22,0,0.66645,Volatile,0,,,0,,,0,,,0,0
150000,1,1,1,40,0,0.8236533333,Always Duly,0,,,0,,,0,,,0,0
240000,1,1,1,42,0,0.3793541667,Always Duly,0,,,0,,,0,,,0,0
50000,1,3,1,45,0,0.5975,Always Duly,2,,,0,,,0,,,0,0
50000,1,3,1,51,0,0.8799,Always Duly,0,,,0,,,0,,,0,0
270000,1,1,1,51,1,0.0740148148,Always Duly,2,,,0,,,0,,,0,0
20000,2,2,2,28,0,0.73095,Always Duly,0,,,0,,,0,,,0,0
300000,2,2,1,33,0,0.0429766667,Always Duly,0,,,0,,,0,,,0,0
390000,1,1,1,34,0,0.4669794872,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,1,37,0,0.1543818182,Volatile,0,,,0,,,0,,,0,0
90000,1,2,1,58,0,0.9887555556,Always Duly,1,,,0,,,0,,,0,0
300000,2,2,1,30,0,0,Always Duly,0,,,0,,,0,,,0,0
450000,1,3,1,42,1,0.3392266667,Deteriorati,1,,,0,,,0,,,0,0
20000,1,2,2,30,1,1.01925,Volatile,1,,,0,,,0,,,0,0
500000,2,1,2,33,0,0.000632,Deteriorati,1,,,0,,,0,,,0,0
30000,2,2,2,46,0,2.0026333333,Always Duly,1,,,0,,,0,,,0,0
50000,1,2,2,51,1,0.36712,Volatile,0,,,0,,,0,,,0,0
140000,2,2,2,26,0,0.8778142857,Always Duly,0,,,0,,,0,,,0,0
10000,1,2,1,43,1,1.1163,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
120000,2,2,2,37,0,0.17085,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,2,30,0,1.0187333333,Deteriorati,3,Bust-Out Alert,3,1,,,0,,,0,1
30000,2,2,1,22,0,0.9820666667,Volatile,2,,,0,,,0,,,0,0
20000,1,1,2,33,0,0.98775,Always Dela,2,,,0,,,0,,,0,0
10000,1,3,2,36,0,1.0362,Volatile,3,,,0,,,0,,,0,0
110000,2,2,1,35,1,1.0365727273,Always Duly,1,,,0,,,0,,,0,0
280000,2,1,1,29,0,0.2352214286,Always Duly,0,,,0,,,0,,,0,0
500000,1,1,1,42,0,1.195586,Always Duly,1,,,0,,,0,,,0,0
50000,2,3,1,46,1,0.662,Volatile,2,,,0,,,0,,,0,0
230000,1,2,1,30,0,0.0521304348,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,1,53,0,0.00986,Always Duly,0,,,0,,,0,,,0,0
120000,2,2,2,24,0,0.4525583333,Volatile,0,,,0,,,0,,,0,0
30000,1,2,2,26,0,0.9453,Always Duly,1,,,0,,,0,,,0,0
330000,2,2,1,28,0,0.7676909091,Volatile,0,,,0,Structuring Alert,4,1,,,0,1
360000,1,2,1,30,0,0.0476944444,Always Duly,0,,,0,,,0,,,0,0
40000,1,1,2,26,0,0.28145,Volatile,0,,,0,,,0,,,0,0
110000,2,1,2,29,1,0.9784545455,Deteriorati,2,,,0,,,0,,,0,0
40000,2,3,1,39,0,0.198875,Always Duly,0,,,0,,,0,,,0,0
70000,2,2,1,30,0,0.607,Volatile,1,,,0,,,0,,,0,0
100000,1,3,2,26,1,1.09895,Deteriorati,2,,,0,,,0,,,0,0
210000,2,2,1,50,0,0,Deteriorati,1,,,0,,,0,,,0,0
360000,1,2,1,38,0,0.0047,Volatile,0,,,0,,,0,,,0,0
260000,1,2,2,27,0,0.5837653846,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,34,0,0.00405,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,1,43,1,0.10325,Always Duly,0,,,0,,,0,,,0,0
420000,2,2,1,29,0,0.7882357143,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,2,28,1,0.6574571429,Volatile,1,,,0,,,0,,,0,0
180000,1,1,2,38,1,0.855,Always Duly,0,,,0,,,0,,,0,0
150000,2,3,1,39,0,1.0266266667,Deteriorati,2,,,0,Structuring Alert,6,1,,,0,1
30000,2,2,1,35,0,0.9212666667,Volatile,1,,,0,,,0,,,0,0
500000,1,1,2,34,0,0.048636,Always Duly,0,,,0,,,0,,,0,0
240000,1,2,1,45,0,1.0094166667,Always Duly,1,,,0,,,0,,,0,0
